FDA	c982d3a6a6	2014-04-09	http://www.fda.gov/Safety/Recalls/ucm392618.htm	The Robert Abady Dog Food Co., LLC of Poughkeepsie, NY, is recalling its 2 lb, 5 lb & 15 lb boxes of "Abady Highest Quality Maintenance & Growth Formula for Cats" because they have the potential to be contaminated with Salmonella, an organism which can cause serious and sometimes fatal infections in young children, frail or elderly people, and others with weakened immune systems. Healthy persons infected with Salmonella often experience fever, diarrhea (which may be bloody), nausea, vomiting and abdominal pain. In rare circumstances, infection with Salmonella can result in the organism getting into the bloodstream and producing more severe illnesses such as arterial infections (i.e., infected aneurysms), endocarditis and arthritis.	The Robert Abady Dog Food Co., LLC Recalls "Abady Highest Quality Maintenance & Growth Formula for Cats" Because of Possible Health Risk
FDA	bbe2d0130a	2014-04-09	http://www.fda.gov/Safety/Recalls/ucm392585.htm	Frontier Natural Products Co-op is voluntarily recalling several of its products manufactured with organic black peppercorns that were sold under its Frontier and Simply Organic brands, Whole Foods Market 365 Everyday Value, Nature’s Place and others due to potential Salmonella contamination. To date, no illnesses have been associated with these products.	Frontier Natural Products Co-op Initiates Voluntary Class 1 Recall Due to Possible Health Risk
FDA	7892f21bc8	2014-04-08	http://www.fda.gov/Safety/Recalls/ucm392417.htm	Buffalo SAV Inc of Buffalo, NY is recalling its 907 g (2 lb) package of Potato and Bacon perogies Grandma`s perogies brand because it may contain undeclared soy protein allergen. People who have an allergy or severe sensitivity to Soy protein run the risk of serious or life-threatening allergic reaction if they consume these products.	Buffalo Sav Inc. Issues Allergy Alert On Undeclared Soy In “Grandma's Perogies Potato & Bacon Perogies”
FDA	69de5b98fa	2014-04-08	http://www.fda.gov/Safety/Recalls/ucm392330.htm	Vitamin Cottage Natural Food Markets, Inc., a Lakewood, Colorado based natural grocery chain, is recalling multiple lots of Natural Grocers brand Organic Black Peppercorns as the product has the potential to be contaminated with Salmonella. Consumption of products containing Salmonella can cause serious and sometimes fatal infections in young children, frail or elderly people, and others with weakened immune systems.	Natural Grocers by Vitamin Cottage Issues Recall on Organic Black Peppercorns Due to Possible Health Risk
FDA	9c14e9c9e1	2014-04-07	http://www.fda.gov/Safety/Recalls/ucm391996.htm	Frontier Natural Products Co-op is voluntarily recalling several of its products manufactured with organic black peppercorns that were sold under its Frontier and Simply Organic brands, Whole Foods Market 365 Everyday Value, and others due to potential Salmonella contamination. To date, no illnesses have been associated with these products.	Frontier Natural Products Co-op Initiates Voluntary Class 1 Recall Due to Possible Health Risk from Organic Black Peppercorns
FDA	4b5d91d741	2014-04-07	http://www.fda.gov/Safety/Recalls/ucm392171.htm	H Group, Inc. of Framingham, MA is voluntarily recalling 509 units of Trader Giotto’s Caesar Salad with Caesar Dressing (SKU 05161) sold in the refrigeration section. These 509 individual salads are marked with the following date codes: "Sell By 04/6/14, 04/7/14 and 04/8/14."	H Group, Inc. Issues Voluntary Allergen Alert on Undeclared Allergens in Caesar Salad with Caesar Dressing
FDA	1a551e2557	2014-04-05	http://www.fda.gov/Safety/Recalls/ucm391991.htm	Sprouts Farmers Market, Inc. (the “Company”) is recalling Organic Black Peppercorns sold under the Sprouts brand name from all stores. This product has the potential to be contaminated with Salmonella, an organism that can cause serious and sometimes fatal infections in young children, the elderly, and others with weakened immune systems.	Sprouts Farmers Market Recalls Organic Black Peppercorns Due to Possible Health Risk
FDA	0f2d4a4987	2014-04-05	http://www.fda.gov/Safety/Recalls/ucm391988.htm	Whole Foods Market’s Northern California region is recalling its Chipotle Chicken Wrap because it contains an undeclared allergen. The wrap, labeled as “Chipotle Chicken Wrap,” is filled with a Chicken Caesar wrap mix, which contains a fish allergen (anchovies) not declared on the Chipotle Chicken Wrap label.	Whole Foods Market’s Northern California Region Recalls Chipotle Chicken Wraps Due to Undeclared Fish Allergen
FDA	8463a9f082	2014-04-04	http://www.fda.gov/Safety/Recalls/ucm391776.htm	KORU Pacific Packaging, today issued a voluntary recall of AH!LASKA®, because one lot (LOTI# 3280 BEST BY APR/2015) of the product may contain milk, which is not labeled in the ingredients. People who have an allergy or severe sensitivity to milk run the risk of a serious or life threatening allergic reaction if they consume this product.	Koru Pacific Packaging Announces a Voluntary Recall for One Lot # AH!LASKA® Organic Cocoa Non-Dairy Chocolate Mix, 12 oz. Canister Due to Possible Milk Allergen
FDA	e63e1f6f06	2014-04-04	http://www.fda.gov/Safety/Recalls/ucm391771.htm	Natural Organics, Inc., is voluntarily recalling THURSDAY PLANTATION TEA TREE MOUTHWASH after they were notified by its contract manufacturer INTEGRIA Healthcare (Australia) Pty Ltd. that one lot of Tea Tree Mouthwash failed microbial contamination testing. This bacterial contaminant, Pseudomonas aeruginosa, could pose a health risk to consumers.	Natural Organics, Inc. Recalls One Lot of THURSDAY PLANTATION TEA TREE MOUTHWASH Due to Bacterial Contamination
FDA	c6db4c57eb	2014-04-03	http://www.fda.gov/Safety/Recalls/ucm391688.htm	Emparedados Boricua located in Bayamón PR, is warning that the product "Emparedados Boricua - Chicken and Cheese" packaged in units of 6.5 oz. contains eggs that are not declared on the label. People who are allergic to eggs are at risk of serious allergic reactions if they consume these products.	Emparedados Boricua Issues Allergen Alert For Its Products "Emparedados Boricua - Chicken and Cheese"
FDA	f2ed4ce51c	2014-04-03	http://www.fda.gov/Safety/Recalls/ucm391762.htm	Emparedados Boricua de Bayamón PR, está alertando que el producto “Emparedados Boricua – Pollo y Queso” empacados en unidades de 6.5 oz. contienen huevos que no están declarados en la etiqueta. Personas que son alérgicas al huevo están en riesgo de serias reacciones alérgicas si consumen estos productos.	Emparedados Boricua Emite Una Alerta Por Alérgenos En Sus Productos “Emparedados Boricua – Pollo y Queso”
FDA	ace92add4d	2014-03-31	http://www.fda.gov/Safety/Recalls/ucm391226.htm	Lao Thai Nam Corp., of Dallas, Texas is recalling Number One Sompa Salted Fish, because it has the potential to be contaminated with Clostridium botulinum, a bacterium which can cause life-threatening illness or death. Consumers are warned not to use the product even if it does not look or smell spoiled.	Lao Thai Nam Corp. Voluntarily Recalls Number One Sompa Salted Fish, Because of Possible Health Risk
FDA	7ca6f500ea	2014-03-31	http://www.fda.gov/Safety/Recalls/ucm391106.htm	Vita Food Products, Inc. of Chicago, Illinois is notifying the public that it is recalling 2,280 individual plastic jars of 12 ounce Elf Herring Fillets in Wine Sauce that actually contains herring fillets in sour cream and therefore contains undeclared milk.	Vita Food Products Issues Voluntary Recall of ELF Herring Fillets in Wine Sauce Containing Undeclared Milk
FDA	815685a50f	2014-03-29	http://www.fda.gov/Safety/Recalls/ucm391048.htm	Fresh Express Incorporated has issued a recall of a limited number of cases of 10 oz. and 6oz. Italian Salad with the already expired Use-by Date of March 26 and a Product Code of H071A11A due to a possible health risk from Listeria monocytogenes.	Fresh Express Issues Recall of Limited Quantity of Already Expired Italian Salad Due to Possible Health Risk, No Illnesses Cited
FDA	fdffbd5056	2014-03-28	http://www.fda.gov/Safety/Recalls/ucm390934.htm	Clif Bar and Company is initiating a voluntary recall today of a small amount of 15-count boxes of Chocolate Chunk LUNA Bars that were shipped to limited stores nationwide. These 15-count boxes include Chocolate Chunk LUNA Bars made with macadamia nut butter, but the wrappers do not include macadamia nuts in the ingredient list or allergen statement.	Macadamia Nut Allergy Alert and Voluntary Recall of 15-Count Boxes of Chocolate Chunk LUNA Bars Due to Package Mislabeling
FDA	7e7bfcf620	2014-03-28	http://www.fda.gov/Safety/Recalls/ucm391045.htm	Nova Products, Inc. of Aston, Pennsylvania is voluntarily recalling the following products: African Black Ant (Lot# 2006-000926), Black Ant (Lot# 2006-3627878), XZen Gold (Lot# 130310GL), ZXen Platinum (Lot# 130520PL), XZen 1200 (Lot# 13051012), XZone Gold (Lot# 131110GL), and XZone 1200 (Lot# 13071012) at the retail level. Lot numbers are identified on the back or side of each product. FDA laboratory analysis on these products has determined that they contain undeclared amounts of sildenafil and tadalafil, active ingredients of FDA-approved drugs used to treat erectile dysfunction.	Nova Products, Inc. Issues Voluntary Nationwide Recall of Dietary Supplements with Undeclared Active Pharmaceutical Ingredients
FDA	1275115583	2014-03-28	http://www.fda.gov/Safety/Recalls/ucm391004.htm	laxoSmithKline (GSK) Consumer Healthcare is voluntarily recalling all alli® weight loss products from U.S. and Puerto Rico retailers as the company believes that some packages of the product were tampered with and may contain product that is not authentic alli®. GSK is conducting an investigation and is working with the knowledge of the U.S. Food and Drug Administration (FDA) on this retailer level recall.	Glaxosmithkline Recalls Alli®
FDA	26d3ec5afc	2014-03-27	http://www.fda.gov/Safety/Recalls/ucm390844.htm	BBM Chocolate Distributors, Ltd. of Brooklyn, NY is recalling “all lots” of CHOCOLAT Alprose 52% CACAO PREMIUM DARK CHOCOLATE, Alprose Swiss Chocolate Dark Chocolate and CHOCOLATE Alprose Napolitains because it may contain undeclared milk.	BBM Chocolate Distributors, Ltd. Issues Allergy Alert on Undeclared Milk in "CHOCOLAT Alprose 52% CACAO PREMIUM DARK CHOCOLATE, Alprose Swiss Chocolate Dark Chocolate and CHOCOLAT Alprose NAPOLITAINS SWITZERLAND”
FDA	adc98d4e69	2014-03-26	http://www.fda.gov/Safety/Recalls/ucm390751.htm	Oscars Smokehouse Inc. of Warrensburg, New York is recalling eleven (11) of its 7-oz. “CHEESE SPREADS” varieties marked with 3 digit lot numbers ranging from” 719-959” because they have the potential to be contaminated with Listeria monocytogenes:	Oscar’s Smokehouse, Inc. Recalls “Eleven Varieties (11) Of Cheese Spreads” Because of Possible Health Risk
FDA	52247d3968	2014-03-26	http://www.fda.gov/Safety/Recalls/ucm390772.htm	Vermont Common Foods of North Clarendon, VT operating under the Orton Bros. Brand is recalling one lot of Zesty Lemon Cookie Buttons because they may contain Peanut Butter Cookies. The product label does not declare peanuts. People who have an allergy or severe sensitivity to peanuts run the risk of serious or life-threatening allergic reaction if they consume these products.	Vermont Common Foods Issues Allergy Alert on Undeclared Peanuts
FDA	8ee7ef30c2	2014-03-26	http://www.fda.gov/Safety/Recalls/ucm390693.htm	Toms River, NJ, Pure Edge Nutrition, LLC is voluntarily recalling one lot of each: Bella Vi Insane Bee Pollen Capsules, Bella Vi BTrim Ultimate Boost, Bella Vi BTrim Max, Bella Vi Extreme Accelerator, Bella Vi Insane Amp’d, and two lots of Bella Vi Amp’d Up to the consumer level. The products have been found to contain undeclared Sibutramine or a combination of both Sibutramine and Phenolphthalein through FDA laboratory analyses.	Pure Edge Nutrition, LLC Issues Voluntary Nationwide Recall of Bella Vi Brand Products Due to Undeclared Sibutramine and Phenolphthalein
FDA	e25ed2b4f3	2014-03-25	http://www.fda.gov/Safety/Recalls/ucm390608.htm	New Life Nutritional Center is recalling all lots of “Super Fat Burner capsules, Maxi Gold capsules and Esmeralda softgels” to the user level after FDA analysis revealed the products contain undeclared active pharmaceutical ingredients: sibutramine, phenolphthalein or a combination of both sibutramine and phenolphthalein.	New Life Nutritional Center Issues Voluntary Nationwide Recall of Super Fat Burner, Maxi Gold and Esmeralda Dietary Supplements Due to the Presence of Undeclared Sibutramine and Phenolphthalein
FDA	92c4817681	2014-03-24	http://www.fda.gov/Safety/Recalls/ucm390421.htm	The Minnesota Department of Agriculture (MDA) is alerting consumers to avoid eating certain peanut butter, cheese, salsa, and spreads produced by Parkers Farm Acquisition, LLC of Coon Rapids, Minnesota, after state agriculture department product sampling determined some of the finished products to be contaminated with Listeria monocytogenes bacteria.	Parkers Farm Acquisition, LLC Issues Voluntary Recall of Products Due to Listeria Contamination
FDA	b892b691eb	2014-03-20	http://www.fda.gov/Safety/Recalls/ucm389908.htm	Helados La Tapatia, Inc. de Fresno, California, esta retirando voluntariamente todos los productos de helados, helados de agua, barras de fruta/los vasos de frutas y bolis debido a un posible riesgo para la salud de Listeria Monocytogenes. Helados La Tapatia, Inc., esta coordinando estrechamente con los funcionarios reguladores. Listeria Monocytogenes es un organismo que puede causar infecciones serias y a veces fatales en ninos, ninos pequenos, personas debiles o ancianas, y otros con sistemas inmunologicos debilitados.	Helados La Tapatia, Inc. Retira Productos Debido a un Posible Riesgo de Salud
FDA	d3eea6d838	2014-03-20	http://www.fda.gov/Safety/Recalls/ucm389832.htm	Terra-Medica, Inc. is voluntarily recalling 56 lots of Pleo-FORT, Pleo-QUENT, Pleo-NOT, Pleo-STOLO, Pleo-NOTA-QUENT, and Pleo-EX homeopathic drug products in liquid, tablet, capsule, ointment, and suppository forms to the consumer level. FDA has determined that these products have the potential to contain penicillin or derivatives of penicillin, which may be produced during the fermentation process.	Terra-Medica Issues Voluntary Nationwide Recall of Specified Lots of Pleo Homeopathic Drug Products Due to the Potential for Undeclared Penicillin
FDA	dc4975e948	2014-03-19	http://www.fda.gov/Safety/Recalls/ucm389737.htm	Harry’s Farmers Market is recalling the following Wild Gulf Amberjack due to five reported customer illnesses. This product was sold through March 15, 2014 in the fresh seafood case only at the Harry’s Farmers Market 70 Powers Ferry Road SE in Marietta, GA 30067.	Harry’s Farmers Market Recalls Amberjack From One Store in Marietta, GA. Due to Possible Health Risk
FDA	880a21cbbd	2014-03-19	http://www.fda.gov/Safety/Recalls/ucm389712.htm	Helados La Tapatia, Inc., of Fresno, California, is voluntarily recalling all ice cream products, popsicles, fruit bars/cups and bolis due to a possible health risk from Listeria monocytogenes. Helados La Tapatia, Inc., is coordinating closely with regulatory officials.	Helados La Tapatia, Inc. Recalls Products Because of Possible Health Risk
FDA	f2d68484a6	2014-03-18	http://www.fda.gov/Safety/Recalls/ucm389406.htm	Simply Natural Foods, LLC of Commack, N.Y., is voluntarily recalling its 85g (3oz) Simply Lite Dark Chocolate Bar, because FDA testing indicated that bars from certain lots contained high levels of milk protein, while the label of the product stated that it may contain traces of milk. People who have an allergy or severe sensitivity to milk protein may risk serious or life-threatening allergic reaction if they consume this product.	Simply Natural Foods, Llc Issues Allergy Alert For high Levels Of Milk Protein In Simply Lite Dark Chocolate Bars
FDA	0906be9f1f	2014-03-17	http://www.fda.gov/Safety/Recalls/ucm389386.htm	Infinite Herbs LLC of Miami, Florida is voluntarily recalling one lot of its 2.5 ounce packages of Organic Basil because of potential contamination with Salmonella. Salmonella is an organism that can cause serious and sometimes fatal infections in young children, frail or elderly people, and others with weakened immune systems.	Infinite Herbs, LLC Voluntarily Recalls One Lot of Basil Organic Clamshells Because of Possible Health Risk
FDA	88e3f7da38	2014-03-17	http://www.fda.gov/Safety/Recalls/ucm389402.htm	Fannie May Confections Brands, Inc. (“Fannie May”) is recalling 19 units of its 14.0 oz., rectangle box of spring wrapped assorted chocolates because the box includes one piece of candy that contains peanuts, a known allergen, and the food ingredient label on the box did not state that the product contained peanuts. Fannie May decided to recall the products after this was discovered during an internal review of product.	Fannie May Issues a Voluntary Recall of 89.08 Cases of 14.0 oz. Spring Wrapped Assorted Chocolate Box Due to Undeclared Peanuts
FDA	60829c1328	2014-03-15	http://www.fda.gov/Safety/Recalls/ucm389350.htm	SNI National is voluntarily recalling all Kratom products,including Kratom XL 4 Pack, Maeng Da Kratom 10 Pack, Max Kratom 20 Pack, and Bali Kratom 40 Pack, from distributors and retail locations. These products contain Kratom (Mitragyna Speciosa).	SNI National is Voluntarily recalling Kratom XL 4 Pack, Maeng Da Kratom 10 Pack, Max Kratom 20 Pack, and Bali Kratom 40 pack Due to Undeclared Drug Ingredients
FDA	2dea005d48	2014-03-14	http://www.fda.gov/Safety/Recalls/ucm389296.htm	Dole Fresh Vegetables is voluntarily recalling a limited number of cases of bagged salad. The products being recalled are Dole Italian Blend (UPC 7143000819), Fresh Selections Italian Style Blend (UPC 1111091045), Little Salad Bar Italian Salad (UPC 4149811014) and Marketside Italian Style Salad (UPC 8113102780) coded A058201A or B, with Use-by date of March 12, 2014 due to a possible health risk from Listeria monocytogenes.	Dole Fresh Vegetables Voluntarily Recalls Limited Number of Bagged Salads Due to Possible Health Risk
FDA	e6d6825774	2014-03-14	http://www.fda.gov/Safety/Recalls/ucm389300.htm	Shire Pharmaceuticals announced today the initiation of a voluntary recall in the United States of one batch, packaged into three lots, of VPRIV due to the presence of visible particulate matter, identified as stainless steel and barium sulfate. The particulate matter was found in a small number of vials in the three packaged lots of VPRIV.	Shire Pharmaceuticals Initiates Voluntary Nationwide Recall of One Batch, Packaged into Three Lots, of VPRIV® (velaglucerase alfa for injection)
FDA	63590a1146	2014-03-14	http://www.fda.gov/Safety/Recalls/ucm389293.htm	(In Spanish/En Espanol) Woodland Park, CO Pain Free By Nature esta retirando del mercado las tabletas "Reumofan Plus" de venta a traves de su sitio web en www.painfreebynature.com, debido a que contienen ingredientes farmaceuticos activos no declarados: metocarbamol y diclofenaco. El uso de este producto puede resultar en danos graves y potencialmente mortales.	La Compania Pain Free by Nature Retira del Mercado las Tabletas de Reumofan Plus Debido a Ingredientes Medicos no Declarados
FDA	bfe6dc5acf	2014-03-13	http://www.fda.gov/Safety/Recalls/ucm389177.htm	Oregon Freeze Dry, Inc. of Albany, OR has voluntarily recalled 59,780 cases of Kirkland Signature Real Sliced Fruit, produced exclusively for Costco Wholesale Stores. In cooperation with Costco, the company issued the recall after determining the product has the potential to be contaminated with Salmonella.	Kirkland Signature Real Sliced Fruit Recalled Due to Possible Health Risk
FDA	75f8a07110	2014-03-12	http://www.fda.gov/Safety/Recalls/ucm389049.htm	Pain Free By Nature is recalling "Reumofan Plus" Tablets purchased through their website at www.painfreebynature.com, because they contain undeclared active pharmaceutical ingredients: methocarbamol and diclofenac. Use of this product could result in serious and life-threatening injuries.	Pain Free by Nature is Voluntarily Recalling Reumofan Plus Tablets Due to Undeclared Drug Ingredients
FDA	61ca0ab5e5	2014-03-07	http://www.fda.gov/Safety/Recalls/ucm388339.htm	Net Foods Import & Export at 711 2nd Street, Secaucus, NJ 07094 is recalling Net Food Brand Turkey Diced Apricots because they contain undeclared sulfites. People who have severe sensitivity to sulfites run the risk of serious or life threatening allergic reactions if the consume this product.	Net Food Brand Turkey Dried Apricots Recalled Because of Undeclared Sulfites
FDA	4bc6181077	2014-03-07	http://www.fda.gov/Safety/Recalls/ucm388387.htm	Hong Lee Trading Inc., at 225 Johnson Avenue, Brooklyn, NY 11206 is recalling “Mut Dua Non” Young Coconut Candy (Strips) because it contains undeclared sulfites. People who have severe sensitivity to sulfites run the risk of serious or life-threatening allergic reactions if they consume this product.	Hong Lee Trading Inc. Issues an Alert on Undeclared Sulfites in “Mut Dua Non” Young Coconut Candy (Strips)
FDA	6b1e826dd0	2014-03-07	http://www.fda.gov/Safety/Recalls/ucm388329.htm	Pfizer Inc. is voluntarily recalling one lot of 30-count Effexor XR® (venlafaxine HCl) 150 mg extended-release capsules, one lot of 90-count Effexor XR (venlafaxine HCl) 150 mg extended-release capsules and one lot of 90-count Greenstone LLC-branded Venlafaxine HC1 150 mg extended-release capsules.	Pfizer Initiates Nationwide Voluntary Recall of Two Lots of Pfizer’s Effexor XR® 150 Mg Extended-Release Capsules and One Lot of Greenstone’s Venlafaxine HCl 150 Mg Extended-Release Capsules Due to the Possible Presence of Tikosyn® Capsules
FDA	d60e4f32f1	2014-03-06	http://www.fda.gov/Safety/Recalls/ucm388161.htm	Out of the utmost caution and care for our customers, Gretchen’s Shoebox Express in Seattle, Washington, is initiating a voluntary recall of a limited number of Greek Yogurt Raspberry & Lemon Parfait cups sold under the Starbucks brand in Seattle and Portland regional Starbucks stores because the product was mislabeled and failed to declare the presence of eggs, an allergen.	Gretchen’s Shoebox Express Issues Allergy Alert for Limited Number of Greek Yogurt Raspberry & Lemon Parfait cups Due to Undeclared Eggs.
FDA	bb920eb282	2014-03-06	http://www.fda.gov/Safety/Recalls/ucm388326.htm	Crown Food Distributors, Inc. of North Bergen, NJ is recalling 25 oz. large round plastic containers of “Golden Natural Fruit Island” because they contain undeclared sulfites and undeclared FD & C yellow #6. People who have an allergy or severe sensitivity to sulfites run the risk of serious or life-threatening allergic reaction if they consume these products.	Crown Food Distributors, Inc. Issues Allergy Alert on Undeclared Sulfites and Undeclared Yellow #6 in Golden Natural Fruit Island
FDA	537e8f4179	2014-03-05	http://www.fda.gov/Safety/Recalls/ucm388000.htm	Plum Organics is voluntarily recalling a limited quantity of two varieties of its World Baby line of pouch products due to intermittent damage to the plastic spouts during manufacturing.	Plum Organics Voluntarily Recalls Limited Quantity of Two Varieties of World Baby Pouch Products
FDA	87178d1837	2014-03-05	http://www.fda.gov/Safety/Recalls/ucm388005.htm	HC Schau and Son of Woodridge Illinois is recalling 3422 individual 8oz units of ‘Fresh To Go Tuscan Style Combo on Tomato Basil Bread’ because it may contain undeclared Pine Nuts (tree nuts).	HC Schau and Sons issues allergy alert on undeclared Pine Nuts in ‘Fresh To Go’ Tuscan Style Combo on Tomato Basil Bread (sandwich).
FDA	6fc4cc2c0f	2014-03-05	http://www.fda.gov/Safety/Recalls/ucm388107.htm	March 5, 2014 - Ludington, Michigan – House of Flavors Ice Cream Company, based in Ludington, Michigan, is recalling its Belmont Chocolate Chip Cookie Dough Ice Cream because it's ingredients may include an undeclared nut allergen. Consumers who may have an allergy or severe sensitivity to nuts run the risk of serious or life-threatening allergic reaction if they consume this product.	House of Flavors Issues Voluntary Recall Due to Possible Undeclared Nut Allergen in Belmont Chocolate Chip Cookie Dough Ice Cream
FDA	68f487d2f2	2014-03-05	http://www.fda.gov/Safety/Recalls/ucm388139.htm	Baxter International Inc. announced today it has initiated a voluntary recall in the United States of a single lot of DIANEAL PD-2 Peritoneal Dialysis Solution with 1.5% Dextrose 6000mL (Ambu-Flex II) to the hospital/user level. The recall is being initiated as a result of complaints of particulate matter, identified as mold, resulting from a leak in the container.	Baxter Initiates U.S. Voluntary Recall of One Lot of Peritoneal Dialysis Solution Due to Container-Closure Non-Integrity
FDA	9d10883294	2014-03-04	http://www.fda.gov/Safety/Recalls/ucm387908.htm	Twin Marquis, Inc. of Brooklyn, NY, is recalling specific lots of Twin Marquis COOKED NOODLE and LO MEIN NOODLE listed below because they contain undeclared milk. People who have an allergy to milk run the risk of serious or life-threatening allergic reaction if they consume these products.	Twin Marquis, Inc Issues Allergy Alert on Undeclared Milk in Specific Lots of its Cooked Noodle and Lo Mein Noodle
FDA	1a875d1c3d	2014-03-04	http://www.fda.gov/Safety/Recalls/ucm387917.htm	Impacts Lehigh Valley and Swiss Premium, distributed to both retail and foodservice locations in Pennsylvania, New Jersey, Delaware, Maryland, Virginia, Washington, DC, and West Virginia. Price Chopper brand orange juice was distributed only in Pennsylvania. All of these products have the sell by date of March 23rd and have the UPC codes listed below.	Lehigh Valley Dairy Conducts Voluntary Recall of Lehigh Valley, Swiss Premium, and Price Chopper Brand Orange Juice Because It May Contain Undeclared Allergen (Milk)
